file,type_Bug,type_Dark,type_Dragon,type_Electric,type_Fairy,type_Fighting,type_Fire,type_Flying,type_Ghost,type_Grass,type_Ground,type_Ice,type_Normal,type_Poison,type_Psychic,type_Rock,type_Steel,type_Water
Charizard_32.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charizard_33.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charizard_34.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charizard_4.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charizard_5.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charizard_6.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charizard_7.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charizard_8.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charizard_9.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Charmander_0.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_10.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_11.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_12.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_13.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_14.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_15.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_16.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_17.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_18.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_19.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_20.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_21.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_22.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_23.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_24.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_25.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_26.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_27.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_28.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_29.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_3.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_30.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_31.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_32.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_33.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_34.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_35.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_36.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_37.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_38.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_39.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_4.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_40.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_41.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_42.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_43.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_44.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_45.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_46.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_47.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_48.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_49.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_5.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_50.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_6.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_7.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_8.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmander_9.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_0.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_10.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_11.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_12.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_13.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_14.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_15.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_16.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_17.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_18.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_19.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_20.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_21.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_22.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_23.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_24.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_25.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_26.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_27.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_28.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_29.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_3.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_30.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_31.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_32.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_33.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_34.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_35.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_36.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_37.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_38.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_39.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_4.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_40.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_41.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_42.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_43.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_44.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_45.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_5.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_6.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_7.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_8.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charmeleon_9.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Clefable_0.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_1.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_10.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_11.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_12.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_13.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_14.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_15.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_16.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_17.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_18.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_19.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_2.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_20.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_21.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_22.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_23.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_24.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_25.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_26.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_27.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_28.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_29.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_3.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_30.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_31.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_32.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_33.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_34.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_35.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_36.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_37.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_4.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_5.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_6.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_7.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_8.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefable_9.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_0.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_1.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_10.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_11.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_12.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_13.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_14.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_15.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_16.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_17.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_18.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_19.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_2.jpeg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_20.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_21.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_22.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_23.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_24.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_25.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_26.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_27.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_28.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_29.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_3.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_30.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_31.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_32.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_33.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_34.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_35.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_36.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_37.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_38.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_39.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_4.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_40.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_41.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_42.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_43.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_44.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_45.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_5.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_6.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_7.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_8.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clefairy_9.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloyster_0.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_10.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_11.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_12.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_13.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_14.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_15.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_16.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_17.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_18.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_19.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_20.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_21.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_22.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_23.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_24.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_25.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_26.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_27.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_28.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_29.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_3.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_30.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_31.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_32.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_33.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_34.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_35.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_36.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_37.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_38.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_39.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_4.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_40.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_41.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_42.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_43.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_44.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_45.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_46.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_47.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_5.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_6.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_7.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_8.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cloyster_9.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Cubone_0.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_1.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_10.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_11.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_12.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_13.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_14.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_15.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_16.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_17.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_18.jpeg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_19.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_2.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_20.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_21.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_22.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_23.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_24.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_25.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_26.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_27.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_28.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_29.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_3.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_30.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_31.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_32.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_33.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_34.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_35.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_36.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_37.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_38.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_39.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_4.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_5.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_6.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_7.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_8.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cubone_9.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dewgong_0.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_10.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_11.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_12.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_13.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_14.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_15.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_16.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_17.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_18.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_19.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dewgong_20.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
